POSICION;FECHA;ANTERIOR;PRIMERO;MINIMO;MAXIMO;ULTIMO;VOLUMEN;AJUSTE;VAR %;IA;VAR. IA;TRADES,,,,,,,,,
MAI.ROS/DIC22;23-12-2021;200,500000;198,500000;196,500000;198,500000;198,000000;7;198,000000;-1,246883;364,000000;6,000000;7
MAI.ROS/DIC22;27-12-2021;198,000000;201,500000;201,500000;203,400000;203,400000;53;203,400000;2,727273;400,000000;36,000000;40
MAI.ROS/DIC22;21-12-2021;195,500000;196,500000;195,000000;196,500000;195,000000;2;194,200000;-0,664962;296,000000;0,000000;2
MAI.ROS/DIC22;20-12-2021;193,500000;193,000000;193,000000;194,500000;194,000000;34;195,500000;1,033592;296,000000;20,000000;17
MAI.ROS/DIC22;22-12-2021;194,200000;195,000000;195,000000;197,100000;197,100000;70;200,500000;3,244078;358,000000;62,000000;32
MAI.ROS/DIC22;17-12-2021;192,500000;193,500000;192,600000;193,500000;193,500000;14;193,500000;0,519481;276,000000;2,000000;10
MAI.ROS/DIC22;14-12-2021;188,700000;189,000000;189,000000;190,000000;190,000000;12;190,500000;0,953895;273,000000;7,000000;9
MAI.ROS/DIC22;16-12-2021;191,000000;192,000000;192,000000;192,000000;192,000000;3;192,500000;0,785340;274,000000;0,000000;2
MAI.ROS/DIC22;15-12-2021;190,500000;191,000000;191,000000;191,000000;191,000000;9;191,000000;0,262467;274,000000;1,000000;6
MAI.ROS/DIC22;13-12-2021;189,500000;0,000000;0,000000;0,000000;0,000000;0;188,700000;-0,422164;266,000000;0,000000;0
MAI.ROS/DIC22;10-12-2021;190,000000;191,000000;189,500000;191,500000;189,500000;33;189,500000;-0,263158;266,000000;31,000000;16
MAI.ROS/DIC22;09-12-2021;189,500000;190,000000;190,000000;190,500000;190,000000;46;190,000000;0,263852;235,000000;40,000000;25
MAI.ROS/DIC22;07-12-2021;189,000000;189,000000;189,000000;190,000000;189,500000;36;189,500000;0,264550;195,000000;27,000000;22
MAI.ROS/DIC22;06-12-2021;189,400000;188,500000;188,500000;189,000000;189,000000;17;189,000000;-0,211193;168,000000;15,000000;12
MAI.ROS/DIC22;03-12-2021;188,000000;188,500000;188,500000;188,500000;188,500000;1;189,400000;0,744681;153,000000;1,000000;1
MAI.ROS/DIC22;01-12-2021;186,000000;188,000000;188,000000;188,000000;188,000000;1;188,000000;1,075269;121,000000;1,000000;1
MAI.ROS/DIC22;02-12-2021;188,000000;190,000000;188,700000;190,000000;188,700000;33;188,000000;0,000000;152,000000;31,000000;14
MAI.ROS/DIC22;30-11-2021;188,000000;0,000000;0,000000;0,000000;0,000000;0;186,000000;-1,063830;120,000000;0,000000;0
MAI.ROS/DIC22;29-11-2021;191,000000;0,000000;0,000000;0,000000;0,000000;0;188,000000;-1,570681;120,000000;0,000000;0
MAI.ROS/DIC22;26-11-2021;190,000000;0,000000;0,000000;0,000000;0,000000;0;191,000000;0,526316;120,000000;0,000000;0
MAI.ROS/DIC22;25-11-2021;190,000000;0,000000;0,000000;0,000000;0,000000;0;190,000000;0,000000;120,000000;0,000000;0
MAI.ROS/DIC22;24-11-2021;190,000000;0,000000;0,000000;0,000000;0,000000;0;190,000000;0,000000;120,000000;0,000000;0
MAI.ROS/DIC22;19-11-2021;191,000000;0,000000;0,000000;0,000000;0,000000;0;191,000000;0,000000;117,000000;0,000000;0
MAI.ROS/DIC22;23-11-2021;191,000000;190,000000;190,000000;190,000000;190,000000;5;190,000000;-0,523560;120,000000;3,000000;1
MAI.ROS/DIC22;18-11-2021;190,000000;190,000000;190,000000;190,000000;190,000000;5;191,000000;0,526316;117,000000;0,000000;1
MAI.ROS/DIC22;17-11-2021;189,000000;0,000000;0,000000;0,000000;0,000000;0;190,000000;0,529101;117,000000;0,000000;0
MAI.ROS/DIC22;16-11-2021;189,500000;0,000000;0,000000;0,000000;0,000000;0;189,000000;-0,263852;117,000000;0,000000;0
MAI.ROS/DIC22;15-11-2021;187,100000;0,000000;0,000000;0,000000;0,000000;0;189,500000;1,282737;117,000000;0,000000;0
MAI.ROS/DIC22;12-11-2021;187,000000;188,000000;187,100000;188,000000;187,100000;8;187,100000;0,053476;117,000000;7,000000;4
MAI.ROS/DIC22;11-11-2021;187,000000;187,000000;187,000000;187,000000;187,000000;5;187,000000;0,000000;110,000000;5,000000;1
MAI.ROS/DIC22;10-11-2021;186,000000;187,000000;187,000000;187,000000;187,000000;30;187,000000;0,537634;105,000000;22,000000;11
MAI.ROS/DIC22;02-11-2021;185,000000;185,000000;185,000000;185,000000;185,000000;5;187,500000;1,351351;67,000000;0,000000;1
MAI.ROS/DIC22;03-11-2021;187,500000;188,000000;188,000000;188,000000;188,000000;10;188,000000;0,266667;77,000000;10,000000;3
MAI.ROS/DIC22;04-11-2021;188,000000;0,000000;0,000000;0,000000;0,000000;0;187,500000;-0,265957;77,000000;0,000000;0
MAI.ROS/DIC22;09-11-2021;185,000000;186,500000;186,000000;186,500000;186,000000;12;186,000000;0,540541;83,000000;6,000000;4
MAI.ROS/DIC22;08-11-2021;186,500000;0,000000;0,000000;0,000000;0,000000;0;185,000000;-0,804290;77,000000;0,000000;0
MAI.ROS/DIC22;05-11-2021;187,500000;0,000000;0,000000;0,000000;0,000000;0;186,500000;-0,533333;77,000000;0,000000;0
MAI.ROS/DIC22;18-10-2021;0,000000;180,000000;180,000000;181,500000;181,500000;9;181,500000;0,000000;6,000000;6,000000;5
MAI.ROS/DIC22;20-10-2021;182,400000;184,000000;184,000000;184,000000;184,000000;5;184,000000;0,877193;19,000000;5,000000;1
MAI.ROS/DIC22;19-10-2021;181,500000;182,500000;182,500000;183,000000;183,000000;10;182,400000;0,495868;14,000000;8,000000;7
MAI.ROS/DIC22;22-10-2021;182,000000;183,000000;183,000000;184,000000;183,500000;14;184,200000;1,208791;29,000000;9,000000;6
MAI.ROS/DIC22;25-10-2021;184,200000;183,000000;183,000000;184,000000;184,000000;8;184,000000;-0,108578;37,000000;8,000000;3
MAI.ROS/DIC22;21-10-2021;184,000000;182,000000;182,000000;182,000000;182,000000;1;182,000000;-1,086957;20,000000;1,000000;1
MAI.ROS/DIC22;27-10-2021;184,000000;185,900000;185,000000;185,900000;185,000000;23;185,000000;0,543478;61,000000;14,000000;11
MAI.ROS/DIC22;26-10-2021;184,000000;184,000000;184,000000;184,500000;184,000000;11;184,000000;0,000000;47,000000;10,000000;5
MAI.ROS/DIC22;28-10-2021;185,000000;184,000000;184,000000;184,000000;184,000000;5;185,500000;0,270270;61,000000;0,000000;1
